,open,high,low,close,volume,oi,date,time
2015-01-03 14:30:00,106.40333025594278,106.78319463767092,106.30092370969092,106.39995223739669,2878,9501968,2015-01-03,14:30:00
2015-01-03 14:35:00,109.1600098797944,109.52876853132638,107.84787956697915,109.7542572046541,7840,8757515,2015-01-03,14:35:00
2015-01-03 14:40:00,108.79355085005447,109.52637362172244,108.56922861458284,108.85236314688305,9441,7619609,2015-01-03,14:40:00
2015-01-03 14:45:00,108.61274049125186,110.09555523948407,107.84121518343609,108.10037568868127,6527,7643642,2015-01-03,14:45:00
2015-01-03 14:50:00,106.1970742865775,106.50043181472279,104.83822474551398,105.16305894603414,5292,9556039,2015-01-03,14:50:00
2015-01-03 14:55:00,105.70887687069575,106.32911624200283,105.38298550707741,105.23576525685903,6286,8412629,2015-01-03,14:55:00
2015-01-03 15:00:00,106.57960331251402,107.85489883527237,106.28334845479951,106.41535141455729,2488,6295563,2015-01-03,15:00:00
2015-01-03 15:05:00,106.61308858188075,107.09141508433257,106.44907381131942,107.24550519735185,3868,5009673,2015-01-03,15:05:00
2015-01-03 15:10:00,106.40485968170796,107.62853723708511,105.74345696210936,105.88634953489455,2121,7331027,2015-01-03,15:10:00
2015-01-03 15:15:00,104.55507221212224,105.02710213087673,104.40349276570956,104.27631983876223,3728,6916166,2015-01-03,15:15:00
2015-01-03 15:20:00,103.18171759960092,103.36491913555761,102.28845754557067,103.69102625571675,4159,6012889,2015-01-03,15:20:00
2015-01-03 15:25:00,104.29197017646776,104.64787257033653,104.0391872947607,104.47148001457404,6959,6421485,2015-01-03,15:25:00
2015-01-03 15:30:00,106.2003490122635,106.32501991821965,105.93319006563478,105.92422540427937,1209,7910292,2015-01-03,15:30:00
2015-01-04 09:15:00,107.0801573670489,108.80714859799761,106.42488894972952,106.44689551242398,7549,8595714,2015-01-04,09:15:00
2015-01-04 09:20:00,108.26713320526322,109.015109265842,106.76650654707443,108.61546112751083,6621,7567007,2015-01-04,09:20:00
2015-01-04 09:25:00,109.73997397593018,110.24551667154891,109.42454377733743,109.73432052831522,5169,6962963,2015-01-04,09:25:00
2015-01-04 09:30:00,109.2267390837198,110.18516682489337,108.3882755702808,109.29285825767275,8902,7354016,2015-01-04,09:30:00
2015-01-04 09:35:00,110.59871282124111,111.4289668416807,109.93832972251053,109.71349915453646,7768,9678637,2015-01-04,09:35:00
2015-01-04 09:40:00,109.94361576525966,111.27069325899258,108.73064085043202,110.20142738389329,8385,7626932,2015-01-04,09:40:00
2015-01-04 09:45:00,110.39298214042037,110.88715902881516,109.53270934945215,109.44412745332639,8230,5657455,2015-01-04,09:45:00
2015-01-04 09:50:00,111.27044889888387,112.03746704831035,111.18466325242494,111.52502589378805,8254,6901867,2015-01-04,09:50:00
2015-01-04 09:55:00,110.98649950911901,111.21384311295321,110.34563813685068,110.42835596253416,7332,6582680,2015-01-04,09:55:00
2015-01-04 10:00:00,112.1886167926728,112.92336132651259,111.91050595852877,112.7950173309551,9944,6708427,2015-01-04,10:00:00
2015-01-04 10:05:00,112.59210864341338,112.93787175200136,112.58856280304151,113.88111502582944,4834,6857260,2015-01-04,10:05:00
2015-01-04 10:10:00,112.20311687102733,112.52044634775363,110.79598870750837,111.42348921298284,5808,5141463,2015-01-04,10:10:00
2015-01-04 10:15:00,111.81798229625976,112.06374448229042,110.85796980212936,111.36086970515233,7445,5495608,2015-01-04,10:15:00
2015-01-04 10:20:00,112.10789466997124,112.63709984602657,111.12762782952838,112.8647019753026,4866,7830906,2015-01-04,10:20:00
2015-01-04 10:25:00,113.1914964163439,113.6103867755787,112.75082130403986,113.17479848613804,2836,9091363,2015-01-04,10:25:00
2015-01-04 10:30:00,112.83794642158631,113.2820930690109,112.61809633220378,112.79600772976293,2958,8811260,2015-01-04,10:30:00
2015-01-04 10:35:00,113.83376179938598,114.45000500127745,113.70792280193739,112.56460489421237,1386,8169496,2015-01-04,10:35:00
2015-01-04 10:40:00,114.24800335337416,114.43712985529093,114.11623938387743,113.60149868863337,7686,9697213,2015-01-04,10:40:00
2015-01-04 10:45:00,113.74807115128039,114.60675431933412,112.91842641005263,113.09299883537804,6272,8385794,2015-01-04,10:45:00
2015-01-04 10:50:00,112.47393915895687,113.43553005941882,112.02644651987262,113.08476757866171,8375,6219809,2015-01-04,10:50:00
2015-01-04 10:55:00,112.76204230639442,114.29217307594317,111.29657997108431,112.41983295434865,3905,7532117,2015-01-04,10:55:00
2015-01-04 11:00:00,111.98851661034675,112.46148755932451,111.31999615027301,111.19851682880847,8028,6649427,2015-01-04,11:00:00
2015-01-04 11:05:00,112.85479791499529,113.15227139023172,112.62986152267771,112.57587998395981,7510,9645610,2015-01-04,11:05:00
2015-01-04 11:10:00,112.5949380053437,113.10243289645153,112.26941771061365,112.69771915415093,9437,9816876,2015-01-04,11:10:00
2015-01-04 11:15:00,112.95485821845521,115.51765945825316,111.44550590969465,112.80515474668765,1898,9145509,2015-01-04,11:15:00
2015-01-04 11:20:00,111.35709739733821,112.03246420047664,109.54514063588631,112.29334585620333,5947,5948506,2015-01-04,11:20:00
2015-01-04 11:25:00,112.40720649881112,112.9596206111671,111.85833854407927,112.5757570099806,1260,7083353,2015-01-04,11:25:00
2015-01-04 11:30:00,112.92547484793552,114.15404633282722,112.39474396843133,112.87613116544335,2201,6912137,2015-01-04,11:30:00
2015-01-04 11:35:00,111.38903109623364,112.00680056102718,110.68975358645609,109.94279192072788,2462,7768047,2015-01-04,11:35:00
2015-01-04 11:40:00,112.32698367192513,112.86838147310196,111.49518293862639,111.6123011090441,3876,7993761,2015-01-04,11:40:00
2015-01-04 11:45:00,112.9828663567495,113.29162259237346,110.46655592520372,112.93733467334434,1466,5550522,2015-01-04,11:45:00
2015-01-04 11:50:00,111.75720569355727,112.22606869873513,110.40284679461446,109.50273137227866,9454,9619237,2015-01-04,11:50:00
2015-01-04 11:55:00,112.64140884417301,114.02039196152631,111.99088276117138,112.79007390131278,5004,6924661,2015-01-04,11:55:00
2015-01-04 12:00:00,112.49395949780919,113.35632853637122,111.89263306056462,112.07781659286262,2168,5892929,2015-01-04,12:00:00
2015-01-04 12:05:00,111.79386378060967,114.26489970126487,111.29806563389803,112.06990148156545,4915,6850610,2015-01-04,12:05:00
2015-01-04 12:10:00,111.56171459353779,111.5963605367211,110.89370712678377,112.15561262142442,2631,9617880,2015-01-04,12:10:00
2015-01-04 12:15:00,111.5104093725593,111.8645007722699,111.41847181792906,112.83960894315543,1615,7086546,2015-01-04,12:15:00
2015-01-04 12:20:00,111.78416585307896,112.69357458865575,110.34644616064065,111.93455161014441,6608,7517603,2015-01-04,12:20:00
2015-01-04 12:25:00,112.52502662493927,114.01463100743821,111.79425545340798,112.23333424418792,5597,8724550,2015-01-04,12:25:00
2015-01-04 12:30:00,112.3592915569815,113.60995025467614,111.8458583982351,113.44937140402163,3070,8371157,2015-01-04,12:30:00
2015-01-04 12:35:00,112.13927333848481,112.8385654465707,111.13740002608826,112.13346654202053,4204,9176626,2015-01-04,12:35:00
2015-01-04 12:40:00,111.54552029249056,111.80851822535296,111.15581819070019,111.84390990038479,9079,5397343,2015-01-04,12:40:00
2015-01-04 12:45:00,110.46329141013659,110.5944214406731,110.32351928607079,110.33014115333917,9217,7639592,2015-01-04,12:45:00
2015-01-04 12:50:00,110.41289943081841,110.75810201917467,110.17633183261215,110.60593391321386,2698,8194569,2015-01-04,12:50:00
2015-01-04 12:55:00,110.8370448607216,112.79346353435918,109.59595729813371,110.10385854773975,2301,5712146,2015-01-04,12:55:00
2015-01-04 13:00:00,110.08166643051632,110.6567245126546,109.21848683202637,110.62209799789593,7474,5816646,2015-01-04,13:00:00
2015-01-04 13:05:00,110.2045885940724,110.40284054324518,108.24942486724441,110.02984570092461,7019,5410336,2015-01-04,13:05:00
2015-01-04 13:10:00,111.43365200639423,112.23925175629755,111.15898661670946,111.37689728092963,8295,8170546,2015-01-04,13:10:00
2015-01-04 13:15:00,111.95443693662934,112.64445523952745,110.62875633911406,110.40195941771631,9870,6257919,2015-01-04,13:15:00
2015-01-04 13:20:00,111.98553810165815,112.94042262416255,111.96390371331877,111.15352324434532,6113,9591733,2015-01-04,13:20:00
2015-01-04 13:25:00,112.664360535554,112.93000663862695,111.36904292653105,111.97598081875614,7790,5628961,2015-01-04,13:25:00
2015-01-04 13:30:00,113.30852379321679,114.54114004431621,113.18723542598597,112.84734139248607,8968,8984916,2015-01-04,13:30:00
2015-01-04 13:35:00,115.03464332547559,115.31036676149667,114.03097275607364,114.39153176446364,9489,6653903,2015-01-04,13:35:00
2015-01-04 13:40:00,114.83739798540594,115.53818692046585,113.55885458888334,114.87566253566641,5624,8844530,2015-01-04,13:40:00
2015-01-04 13:45:00,114.75973642497867,116.5172070924986,113.58502116878208,113.48065399596355,7800,9765869,2015-01-04,13:45:00
2015-01-04 13:50:00,114.7531326028926,116.37302972894656,114.03403222400621,115.45045970367164,9755,7307255,2015-01-04,13:50:00
2015-01-04 13:55:00,115.17354704506707,117.61302649836236,112.34543116057857,115.7379098656548,8991,6851744,2015-01-04,13:55:00
2015-01-04 14:00:00,115.06221795052392,117.06869159573533,114.40802249496667,113.92017266899762,9537,8594139,2015-01-04,14:00:00
2015-01-04 14:05:00,116.07176003789277,116.75645635381011,115.5997429149153,115.28850273347189,2637,5827884,2015-01-04,14:05:00
2015-01-04 14:10:00,117.44274680757228,119.63996553092298,116.69749354878068,118.19121826605412,6860,5068346,2015-01-04,14:10:00
2015-01-04 14:15:00,116.80059164081214,119.07623150539521,116.15638749479331,116.66503055124221,4213,9102347,2015-01-04,14:15:00
2015-01-04 14:20:00,115.89113382882695,117.00981841475233,115.57766385884369,114.99154924803753,4027,9897990,2015-01-04,14:20:00
2015-01-04 14:25:00,116.98064965669924,117.04808980814029,116.45275551336542,117.28765263495853,8626,8767328,2015-01-04,14:25:00
2015-01-04 14:30:00,117.05555523077643,117.37265943149866,116.34002335386752,117.72764532698781,8648,9659194,2015-01-04,14:30:00
2015-01-04 14:35:00,117.38054420759022,119.66609100089923,117.04756028653794,118.22018320188843,2720,8178961,2015-01-04,14:35:00
2015-01-04 14:40:00,116.20446047923666,116.46735941206585,115.04943090294846,118.51819951795997,8406,6083502,2015-01-04,14:40:00
2015-01-04 14:45:00,115.95836212934483,117.31974240891441,115.91821550738803,116.39904993307363,7219,9451162,2015-01-04,14:45:00
2015-01-04 14:50:00,116.66671201823532,116.81059167779242,116.44179562570605,116.5371713833244,5992,7326036,2015-01-04,14:50:00
2015-01-04 14:55:00,118.0054047211619,118.76254689746834,117.27438972067073,117.31466898385798,8679,5649415,2015-01-04,14:55:00
2015-01-04 15:00:00,118.18474034922386,118.84900069054052,117.58049553069483,118.25542682658997,8677,6659843,2015-01-04,15:00:00
2015-01-04 15:05:00,118.41588611457689,119.85057588400015,117.81112071951515,117.83676558423065,7734,5424713,2015-01-04,15:05:00
2015-01-04 15:10:00,119.30254083605661,119.34509847688265,118.3688558204386,119.54043637642216,9921,5545621,2015-01-04,15:10:00
2015-01-04 15:15:00,120.4367073097847,121.3837069149335,119.6683726032085,120.25872044622199,9637,9487414,2015-01-04,15:15:00
2015-01-04 15:20:00,120.41061568626948,121.18133400415142,118.79409202127229,119.92162573262758,2383,5613701,2015-01-04,15:20:00
2015-01-04 15:25:00,120.29492385198415,120.79399862990071,118.9509993495827,120.47394544439585,4249,6928994,2015-01-04,15:25:00
2015-01-04 15:30:00,119.41354266140175,120.29631639147638,118.72638038139128,119.2341497002246,6112,9394457,2015-01-04,15:30:00
2015-01-05 09:15:00,119.01434684674399,119.33476754118725,118.790989814166,117.94609756121028,4312,9675514,2015-01-05,09:15:00
2015-01-05 09:20:00,118.63662556597038,119.21739069860358,118.38168710902276,117.64977391259319,7081,9527431,2015-01-05,09:20:00
2015-01-05 09:25:00,117.57742078282311,118.67522868638287,116.23500642059966,118.82532421758768,1503,6741586,2015-01-05,09:25:00
2015-01-05 09:30:00,117.68947834294633,117.7973645206186,116.15406864166724,118.50440009212278,8821,5942911,2015-01-05,09:30:00
2015-01-05 09:35:00,118.70533549253997,119.44107229652005,117.05524338051865,120.36177313171916,6592,8094347,2015-01-05,09:35:00
2015-01-05 09:40:00,118.62269795811235,118.93593610224374,117.15805705422578,118.65382805172727,1932,7345380,2015-01-05,09:40:00
2015-01-05 09:45:00,119.17060982513188,120.67576500137051,118.86855222873298,118.20600577142939,7486,9841344,2015-01-05,09:45:00
2015-01-05 09:50:00,119.11698124442582,119.1714701592652,118.21822697283417,121.16166486033603,2941,9865934,2015-01-05,09:50:00
2015-01-05 09:55:00,118.06893425172905,118.6162154099217,117.36181163310768,116.73706354986886,1983,6870413,2015-01-05,09:55:00
2015-01-05 10:00:00,118.36266513415477,119.08714844421718,117.35450983877766,117.35395743351033,3231,9729731,2015-01-05,10:00:00
2015-01-05 10:05:00,118.22476262009276,118.2948793539094,117.5696833926465,117.52904181648849,8117,5813067,2015-01-05,10:05:00
2015-01-05 10:10:00,118.02392528721066,118.55404901447658,116.21822255205062,118.7542391049627,2332,8696003,2015-01-05,10:10:00
2015-01-05 10:15:00,118.03970843365272,119.62583194961992,117.61254086528967,117.77390637937974,3235,6359804,2015-01-05,10:15:00
2015-01-05 10:20:00,117.48043146081066,118.47709381282326,117.01007299956025,117.19301403918473,2266,8806877,2015-01-05,10:20:00
2015-01-05 10:25:00,117.35033125521674,118.07843148891199,116.73966940344921,117.8401859014333,6039,5179698,2015-01-05,10:25:00
2015-01-05 10:30:00,117.02513658098236,117.2977019693621,116.99953370380904,116.57333892288608,2807,6159048,2015-01-05,10:30:00
2015-01-05 10:35:00,117.23629209052193,117.7632689836017,116.71286030030676,119.08593407861709,1705,8988178,2015-01-05,10:35:00
2015-01-05 10:40:00,117.5699891402775,117.76635202014266,115.18780637872462,118.07851613386504,4208,9805258,2015-01-05,10:40:00
2015-01-05 10:45:00,117.6659223693459,118.30291223721159,117.63813240384955,117.70009495697188,7399,5943244,2015-01-05,10:45:00
2015-01-05 10:50:00,116.9293637326163,117.45245044622351,116.37949279149659,116.48659798544082,6381,7237908,2015-01-05,10:50:00
2015-01-05 10:55:00,115.36831839400458,115.79135272410282,113.84848325005065,114.98282380754185,3386,7056387,2015-01-05,10:55:00
2015-01-05 11:00:00,114.94190319893556,116.60144674113029,114.5780987286309,113.93244330410269,7019,9095624,2015-01-05,11:00:00
2015-01-05 11:05:00,114.70332191442508,114.9146293740336,113.76031899516344,114.41622317785907,5813,6527714,2015-01-05,11:05:00
2015-01-05 11:10:00,117.15543860885722,118.00462634790796,116.86725976100881,117.56477873048595,7087,9436113,2015-01-05,11:10:00
2015-01-05 11:15:00,114.99310643797634,115.15418472465898,114.07154217072521,113.98645012267883,4510,5401902,2015-01-05,11:15:00
2015-01-05 11:20:00,116.01487265279808,117.21669996786723,114.80257122105697,116.47500250058944,3741,8278164,2015-01-05,11:20:00
2015-01-05 11:25:00,116.39488873578128,116.5254602980521,115.67898900521885,117.71185600627588,8062,5391336,2015-01-05,11:25:00
2015-01-05 11:30:00,115.71607904755723,116.24648894530198,115.60856123564548,116.57128035658366,6554,7196098,2015-01-05,11:30:00
2015-01-05 11:35:00,115.06120982360551,115.17320093686705,114.53763842385042,116.27004590853318,8383,6914953,2015-01-05,11:35:00
2015-01-05 11:40:00,114.40729214474086,114.71047139990648,112.96051724330046,114.4198499822586,5833,8107742,2015-01-05,11:40:00
2015-01-05 11:45:00,116.06971200560903,116.54652900202947,114.8573457901389,116.35068238534777,5155,7186024,2015-01-05,11:45:00
2015-01-05 11:50:00,115.50801138019291,116.26108400078408,114.23328522552961,114.20119530769361,1038,7623117,2015-01-05,11:50:00
2015-01-05 11:55:00,115.20410241240252,115.75484732384488,114.80970301047944,115.78278696544416,3821,9216762,2015-01-05,11:55:00
2015-01-05 12:00:00,115.20966430618608,117.12235352082917,114.55329632019341,114.872846391455,5573,6199688,2015-01-05,12:00:00
2015-01-05 12:05:00,115.08847133447046,116.37761103790866,113.01551305344944,114.90702100287946,7203,5790166,2015-01-05,12:05:00
2015-01-05 12:10:00,116.64800958967271,117.76208059969267,116.42016748130665,115.96979094151412,4628,7374302,2015-01-05,12:10:00
2015-01-05 12:15:00,116.2743614568985,117.2026552815749,114.94531497566527,115.25238333241239,6112,7468776,2015-01-05,12:15:00
2015-01-05 12:20:00,115.8996326027808,117.05784788399977,115.42524386816746,115.21983051588879,4519,7274998,2015-01-05,12:20:00
2015-01-05 12:25:00,115.52979239687076,117.67957707000657,114.15756189093739,115.21328414961032,5471,6040999,2015-01-05,12:25:00
2015-01-05 12:30:00,114.32696215427933,116.59850883092749,112.62971840484812,113.2131867813907,6331,7327460,2015-01-05,12:30:00
2015-01-05 12:35:00,113.77379493804094,115.81859980448682,113.31365000994812,113.96385070141623,3752,6084271,2015-01-05,12:35:00
2015-01-05 12:40:00,113.52454241485745,113.72538529882306,112.81618266116745,113.71707633398555,4706,6217401,2015-01-05,12:40:00
2015-01-05 12:45:00,113.92660762526327,113.93224550335451,113.10449144201493,114.06600767675091,1296,7806621,2015-01-05,12:45:00
2015-01-05 12:50:00,114.18504145454301,114.83000312067497,114.02861079574716,114.22538959578205,7759,6874650,2015-01-05,12:50:00
2015-01-05 12:55:00,113.2360077086156,113.87520256182033,112.75194217884666,113.51860477797595,7812,6755794,2015-01-05,12:55:00
